trans_id,student_id,amount,category,pay_method,time,location
7027,20230049,67.75,学习用品,支付宝,2025/6/16 12:31,一食堂
1160,20230049,29.32,生活服务,支付宝,2025/8/8 2:35,校门口
9147,20230049,30.42,交通,校园卡,2025/10/23 4:58,一食堂
5147,20230049,39.62,学习用品,校园卡,2025/10/31 14:32,图书馆
916,20230049,71.43,超市,微信,2025/10/12 23:39,二食堂
2552,20230049,57.71,交通,校园卡,2025/8/27 4:45,一食堂
1273,20230049,17.72,交通,支付宝,2025/9/19 15:22,校门口
7819,20230049,18.8,超市,支付宝,2025/5/25 19:49,一食堂
1805,20230049,11.09,超市,支付宝,2025/10/31 17:52,图书馆
4407,20230049,5.91,交通,支付宝,2025/7/10 14:05,二食堂
9079,20230049,34.24,超市,校园卡,2025/10/29 14:44,图书馆
1845,20230049,54.15,生活服务,支付宝,2025/5/23 0:08,一食堂
5739,20230049,16.61,餐饮,校园卡,2025/6/18 12:45,图书馆
9823,20230049,58.88,生活服务,校园卡,2025/10/22 19:21,校门口
5314,20230049,24.21,餐饮,微信,2025/11/9 7:07,图书馆
2958,20230049,68.34,餐饮,支付宝,2025/8/3 17:01,打印店
2154,20230049,23.28,生活服务,微信,2025/7/10 3:01,图书馆
8952,20230049,18.88,超市,支付宝,2025/9/22 7:55,体育馆
495,20230049,54.95,娱乐,支付宝,2025/7/24 13:26,校园超市
100,20230049,26.38,学习用品,微信,2025/8/22 16:29,二食堂
1447,20230049,61.11,超市,校园卡,2025/10/4 21:13,体育馆
7881,20230049,53.56,生活服务,支付宝,2025/7/30 7:49,一食堂
3184,20230050,75.98,娱乐,微信,2025/9/15 20:48,二食堂
3087,20230050,8.7,学习用品,校园卡,2025/9/10 0:19,体育馆
3825,20230050,39.19,超市,支付宝,2025/9/16 18:20,图书馆
4278,20230050,48.94,餐饮,校园卡,2025/9/8 3:40,打印店
391,20230050,30.48,学习用品,校园卡,2025/11/11 0:59,校门口
7100,20230050,12.06,交通,校园卡,2025/8/26 12:07,体育馆
3218,20230050,71.32,学习用品,微信,2025/9/26 22:33,校门口
2909,20230050,45.43,学习用品,支付宝,2025/10/8 16:51,图书馆
3257,20230050,42.62,交通,校园卡,2025/10/28 15:20,一食堂
2727,20230050,10.5,学习用品,支付宝,2025/7/10 20:31,校园超市
1841,20230050,72.76,娱乐,支付宝,2025/11/16 17:52,校园超市
3314,20230050,79.14,娱乐,微信,2025/8/19 5:45,体育馆
5426,20230050,72.9,娱乐,支付宝,2025/6/28 23:10,二食堂
7480,20230050,53.55,娱乐,校园卡,2025/9/11 2:29,体育馆
3587,20230050,39.13,交通,微信,2025/7/27 20:23,二食堂
7332,20230050,27.11,交通,支付宝,2025/5/22 14:26,校园超市
8940,20230050,16.24,娱乐,校园卡,2025/5/27 1:14,校门口
9842,20230050,24.81,学习用品,支付宝,2025/9/10 13:22,校园超市
4726,20230050,8.22,超市,支付宝,2025/9/28 13:37,校门口
949,20230050,26.36,娱乐,微信,2025/10/30 2:01,打印店
2315,20230050,68.15,学习用品,支付宝,2025/9/29 11:30,一食堂
2323,20230050,63.57,生活服务,校园卡,2025/9/27 5:07,体育馆
3594,20230050,31.73,餐饮,校园卡,2025/9/21 4:01,打印店
9281,20230050,45.6,餐饮,校园卡,2025/5/30 15:32,打印店
2618,20230050,38.6,餐饮,支付宝,2025/10/25 3:22,图书馆
4417,20230050,35.16,餐饮,校园卡,2025/10/18 10:51,体育馆
7733,20230050,76.08,娱乐,校园卡,2025/6/2 6:42,体育馆
1671,20230050,23.17,生活服务,校园卡,2025/10/15 1:51,一食堂
7480,20230050,40.17,学习用品,支付宝,2025/7/22 20:02,二食堂
8351,20230050,67.78,交通,支付宝,2025/11/13 9:04,二食堂
8552,20230050,7.33,交通,微信,2025/10/19 4:10,二食堂
5535,20230050,21.73,超市,校园卡,2025/9/3 0:44,体育馆
7821,20230050,10.18,交通,微信,2025/7/19 17:56,图书馆
6285,20230050,3.46,娱乐,微信,2025/10/18 13:27,校园超市
9062,20230050,19.88,交通,校园卡,2025/7/9 1:52,校园超市
8467,20230050,69.05,娱乐,校园卡,2025/8/4 3:50,打印店
991,20230050,50,娱乐,微信,2025/7/9 20:19,校门口
2857,20230050,22.15,交通,支付宝,2025/7/28 9:12,图书馆
7657,20230050,18.57,生活服务,微信,2025/10/16 17:31,图书馆
5558,20230050,56.32,餐饮,支付宝,2025/8/11 17:41,校园超市
406,20230050,51.7,娱乐,微信,2025/8/20 20:54,一食堂
8198,20230050,28.48,超市,支付宝,2025/10/25 7:48,图书馆
4117,20230050,4.85,餐饮,支付宝,2025/11/6 10:02,图书馆
5921,20230050,6.56,交通,支付宝,2025/11/9 6:14,二食堂
225,20230050,70.44,生活服务,微信,2025/11/11 1:08,打印店
1024,20230050,46.38,交通,支付宝,2025/10/13 13:27,校门口
5167,20230050,5.66,交通,校园卡,2025/10/30 1:43,二食堂
6766,20230050,18.17,交通,微信,2025/7/24 2:53,二食堂
4398,20230050,77.03,交通,支付宝,2025/7/26 4:50,打印店
4071,20230050,35.07,交通,支付宝,2025/9/16 23:21,校门口
8035,20230050,40.35,餐饮,微信,2025/9/29 22:04,图书馆
9909,20230050,17.01,学习用品,支付宝,2025/6/3 12:38,打印店
7245,20230050,29.07,超市,微信,2025/7/27 12:10,一食堂
4498,20230050,34.53,生活服务,微信,2025/8/13 17:15,一食堂
4238,20230050,32.06,餐饮,支付宝,2025/11/7 22:20,校园超市
612,20230050,14.44,生活服务,支付宝,2025/11/15 9:26,图书馆
8946,20230050,38.75,餐饮,微信,2025/8/23 9:12,体育馆
9254,20230050,74,交通,校园卡,2025/10/12 5:40,校园超市
2855,20230050,21.64,餐饮,校园卡,2025/7/9 16:26,二食堂
5331,20230051,44.18,娱乐,微信,2025/11/8 14:05,一食堂
6694,20230051,49.81,学习用品,支付宝,2025/6/10 3:50,图书馆
2832,20230051,41.26,娱乐,校园卡,2025/5/29 1:42,打印店
6017,20230051,45.17,超市,校园卡,2025/7/27 18:47,二食堂
7645,20230051,55.15,餐饮,校园卡,2025/9/10 18:25,体育馆
7240,20230051,24.5,娱乐,微信,2025/8/28 5:54,校门口
2556,20230051,22.1,生活服务,校园卡,2025/6/11 14:37,打印店
2344,20230051,21.92,娱乐,校园卡,2025/6/27 3:13,二食堂
3748,20230051,15.53,餐饮,微信,2025/6/8 23:33,体育馆
8118,20230051,40.08,交通,支付宝,2025/11/11 12:38,体育馆
3506,20230051,36.05,生活服务,微信,2025/6/19 11:42,打印店
1598,20230051,41.04,交通,支付宝,2025/6/28 5:01,体育馆
2093,20230051,13.04,交通,支付宝,2025/9/8 8:10,校门口
8769,20230051,38.75,超市,支付宝,2025/11/11 15:44,校门口
2102,20230051,69.66,娱乐,校园卡,2025/8/25 17:14,校门口
901,20230051,55.6,交通,校园卡,2025/6/18 6:30,校园超市
2863,20230051,40.29,餐饮,支付宝,2025/6/8 12:50,体育馆
7916,20230051,74.64,餐饮,校园卡,2025/9/4 5:50,图书馆
5276,20230051,23.33,娱乐,微信,2025/10/19 15:25,二食堂
4028,20230051,21.94,学习用品,支付宝,2025/8/19 13:05,校园超市
263,20230051,46.62,餐饮,支付宝,2025/8/15 11:08,二食堂
5551,20230051,15.23,餐饮,微信,2025/8/22 12:32,二食堂
5493,20230051,59.66,餐饮,支付宝,2025/7/7 17:29,二食堂
9390,20230051,46.23,交通,微信,2025/11/3 19:39,校园超市
9255,20230051,74.03,餐饮,校园卡,2025/10/21 6:37,体育馆
5502,20230051,68.91,超市,微信,2025/10/15 0:18,体育馆
2500,20230051,70.83,娱乐,支付宝,2025/9/11 10:36,打印店
7287,20230051,48.27,生活服务,微信,2025/5/31 13:19,图书馆
9581,20230051,8.35,生活服务,微信,2025/7/24 9:19,一食堂
583,20230051,20.26,餐饮,微信,2025/6/2 0:57,校园超市
8725,20230051,67.22,娱乐,微信,2025/10/1 8:59,校门口
5626,20230051,32.15,学习用品,支付宝,2025/10/24 8:23,校园超市
8387,20230051,72.77,超市,微信,2025/6/6 5:18,校园超市
2727,20230051,54.82,超市,微信,2025/6/17 20:44,打印店
3268,20230051,78.56,娱乐,支付宝,2025/8/18 6:00,图书馆
5871,20230051,31,超市,微信,2025/6/7 0:01,图书馆
9979,20230051,78.86,交通,校园卡,2025/7/11 12:56,打印店
1769,20230051,22.62,交通,校园卡,2025/6/20 15:57,校园超市
4971,20230051,49.05,学习用品,校园卡,2025/10/12 2:09,校园超市
4505,20230051,57.04,生活服务,支付宝,2025/10/18 9:45,一食堂
5087,20230051,57.03,娱乐,支付宝,2025/6/27 14:54,校门口
1648,20230051,36.1,学习用品,微信,2025/5/30 8:22,体育馆
516,20230051,45.53,娱乐,微信,2025/9/26 0:54,图书馆
7923,20230051,17.84,交通,支付宝,2025/8/22 6:32,打印店
7494,20230051,73.26,生活服务,支付宝,2025/7/31 2:00,打印店
1523,20230051,38.79,超市,支付宝,2025/8/12 21:37,校园超市
4207,20230051,23.14,交通,校园卡,2025/10/13 11:12,校门口
6465,20230051,38.76,学习用品,校园卡,2025/5/22 4:51,打印店
4143,20230051,75.65,娱乐,校园卡,2025/5/30 7:00,校园超市
4702,20230051,2.31,超市,支付宝,2025/9/19 18:39,图书馆
117,20230051,23.94,餐饮,微信,2025/9/24 11:07,校园超市
2654,20230051,4.04,生活服务,微信,2025/8/11 11:00,校门口
3841,20230051,48.01,超市,微信,2025/8/16 8:40,校园超市
6299,20230051,27.36,餐饮,校园卡,2025/8/28 22:15,打印店
1089,20230051,57.12,超市,微信,2025/7/12 16:17,校门口
1368,20230051,38.69,娱乐,微信,2025/10/25 3:40,一食堂
7741,20230051,57.34,超市,校园卡,2025/7/18 6:26,打印店
6480,20230051,74.65,学习用品,微信,2025/8/12 8:41,图书馆
9146,20230051,14.04,学习用品,微信,2025/9/13 22:56,二食堂
9130,20230051,42.72,超市,支付宝,2025/8/2 8:33,打印店
8720,20230051,40.15,餐饮,微信,2025/9/19 5:10,校园超市
5673,20230051,59.75,娱乐,支付宝,2025/6/18 23:09,图书馆
2034,20230051,66.83,餐饮,微信,2025/9/3 8:28,一食堂
3345,20230051,13.5,学习用品,校园卡,2025/7/21 20:52,校园超市
6168,20230051,68.39,餐饮,微信,2025/6/11 21:53,一食堂
6147,20230051,57.6,学习用品,微信,2025/10/8 6:03,一食堂
4018,20230051,30.61,生活服务,校园卡,2025/7/27 17:19,二食堂
1416,20230051,32.21,学习用品,支付宝,2025/6/30 2:32,校园超市
1342,20230051,66.43,餐饮,微信,2025/8/1 16:59,校门口
7078,20230051,40.99,交通,支付宝,2025/8/5 0:55,体育馆
149,20230051,62.05,娱乐,支付宝,2025/5/25 5:15,图书馆
6002,20230051,58.78,娱乐,校园卡,2025/10/11 9:03,一食堂
2704,20230051,27.48,超市,校园卡,2025/11/10 19:49,打印店
409,20230051,18.73,生活服务,微信,2025/7/5 15:32,图书馆
7552,20230051,10.72,餐饮,校园卡,2025/8/14 16:30,校园超市
5337,20230051,20.69,超市,微信,2025/8/5 7:57,图书馆
9152,20230051,78.34,交通,支付宝,2025/10/10 10:21,二食堂
1124,20230051,23.84,超市,支付宝,2025/8/13 17:03,校门口
496,20230051,15.93,学习用品,微信,2025/8/21 5:33,校园超市
157,20230051,40.75,学习用品,微信,2025/8/2 12:13,一食堂
612,20230051,7.96,餐饮,微信,2025/6/3 20:34,一食堂
6361,20230051,66.33,学习用品,支付宝,2025/9/25 20:29,二食堂
165,20230051,20.82,超市,支付宝,2025/10/22 6:38,一食堂
1480,20230051,41.3,餐饮,支付宝,2025/8/25 5:22,校门口
6,20230051,42.18,餐饮,校园卡,2025/8/8 1:09,校门口
1113,20230051,2.48,餐饮,校园卡,2025/6/18 23:46,二食堂
1860,20230051,16.12,学习用品,支付宝,2025/7/15 23:10,图书馆
1176,20230051,40.55,餐饮,支付宝,2025/6/14 4:02,打印店
4356,20230051,26.8,餐饮,支付宝,2025/7/26 13:52,校门口
4866,20230051,38.67,交通,微信,2025/9/7 13:19,二食堂
7632,20230051,30.07,交通,校园卡,2025/9/3 6:29,校门口
9703,20230051,63.68,超市,支付宝,2025/10/11 20:35,打印店
9203,20230051,21.58,交通,校园卡,2025/5/31 14:35,打印店
5227,20230051,23.02,娱乐,校园卡,2025/6/27 1:25,体育馆
8195,20230051,20.9,娱乐,微信,2025/11/1 4:09,校园超市
9324,20230051,29.43,餐饮,校园卡,2025/11/8 20:22,图书馆
5649,20230051,43,娱乐,微信,2025/6/19 7:58,体育馆
7723,20230051,27.44,娱乐,微信,2025/7/11 5:16,打印店
258,20230051,33.7,超市,微信,2025/8/19 14:30,一食堂
725,20230051,69.24,学习用品,校园卡,2025/8/18 14:47,一食堂
51,20230051,36.79,餐饮,支付宝,2025/8/28 14:21,二食堂
3275,20230051,76.93,餐饮,支付宝,2025/7/17 2:52,体育馆
2161,20230051,70.51,交通,支付宝,2025/8/14 5:02,打印店
1995,20230051,57.72,学习用品,微信,2025/7/2 19:27,校园超市
7863,20230051,9.02,餐饮,校园卡,2025/7/22 21:51,体育馆
3760,20230051,51.19,娱乐,微信,2025/7/14 2:32,二食堂
8357,20230051,30.91,娱乐,支付宝,2025/10/14 21:27,体育馆
18,20230051,78.29,交通,校园卡,2025/6/28 12:34,二食堂
9700,20230051,22.02,娱乐,微信,2025/10/18 18:43,体育馆
4665,20230051,55.88,超市,微信,2025/7/29 22:11,体育馆
2558,20230051,78.48,生活服务,校园卡,2025/10/31 21:28,二食堂
8187,20230051,63.08,娱乐,微信,2025/9/17 5:52,图书馆
2106,20230051,68.01,餐饮,支付宝,2025/9/23 22:03,图书馆
3930,20230051,72.8,学习用品,支付宝,2025/8/21 15:55,打印店
625,20230051,25.61,超市,校园卡,2025/6/10 19:58,打印店
1378,20230051,22.61,生活服务,微信,2025/6/6 0:17,校园超市
4657,20230051,39.17,超市,微信,2025/8/20 7:28,二食堂
2391,20230051,74.01,超市,支付宝,2025/10/27 5:45,打印店
7883,20230051,2.57,生活服务,微信,2025/7/6 8:02,校园超市
9425,20230051,29.88,餐饮,支付宝,2025/9/17 11:30,一食堂
5196,20230051,77.79,学习用品,支付宝,2025/5/27 18:19,校园超市
5125,20230051,22,学习用品,校园卡,2025/10/13 5:25,校园超市
9549,20230051,41.75,交通,校园卡,2025/10/31 18:12,打印店
2632,20230051,71.97,娱乐,校园卡,2025/8/19 5:10,体育馆
9726,20230051,44.64,学习用品,校园卡,2025/8/10 8:56,体育馆
1274,20230051,46.18,交通,支付宝,2025/10/25 12:38,图书馆
5152,20230051,32.48,生活服务,支付宝,2025/6/22 23:58,二食堂
4046,20230051,23.91,生活服务,校园卡,2025/9/28 6:51,二食堂
9930,20230051,3.12,生活服务,支付宝,2025/9/3 18:42,校园超市
1268,20230051,20.57,超市,支付宝,2025/6/28 8:00,校门口
4743,20230051,64.4,学习用品,微信,2025/8/29 10:00,校门口
5624,20230051,73.96,交通,微信,2025/9/6 18:47,二食堂
9151,20230051,28.5,交通,支付宝,2025/8/26 3:09,图书馆
8063,20230051,3.98,娱乐,微信,2025/6/27 7:29,图书馆
5941,20230051,9.92,餐饮,支付宝,2025/9/12 20:20,一食堂
5586,20230051,10.09,交通,支付宝,2025/10/26 18:27,图书馆
8126,20230051,33.51,学习用品,支付宝,2025/5/31 19:16,二食堂
236,20230051,33.74,娱乐,支付宝,2025/9/3 5:21,校园超市
6815,20230051,57.13,超市,校园卡,2025/9/9 20:38,校园超市
8990,20230051,57.46,餐饮,微信,2025/6/14 14:06,校门口
4783,20230051,34.26,娱乐,校园卡,2025/6/28 10:34,校园超市
4404,20230051,30.7,交通,校园卡,2025/6/20 7:28,图书馆
5448,20230051,23.4,超市,校园卡,2025/11/13 0:20,校园超市
1514,20230051,61.94,交通,支付宝,2025/7/8 14:10,校园超市
2083,20230051,7.91,超市,支付宝,2025/11/14 14:53,校门口
4428,20230051,16.6,生活服务,微信,2025/9/7 8:11,校园超市
1167,20230051,17.9,娱乐,微信,2025/11/2 20:14,校门口
868,20230051,79.1,娱乐,微信,2025/6/27 10:06,打印店
2357,20230051,21.47,超市,支付宝,2025/8/22 22:50,图书馆
9781,20230051,51.21,餐饮,支付宝,2025/8/28 6:43,打印店
3721,20230051,46.91,交通,微信,2025/6/30 2:10,图书馆
6791,20230051,74.04,交通,校园卡,2025/8/6 8:01,一食堂
3022,20230051,73.14,超市,校园卡,2025/8/8 8:28,二食堂
7580,20230051,26.14,学习用品,支付宝,2025/6/25 14:02,图书馆
1102,20230051,30.8,交通,支付宝,2025/5/24 11:20,图书馆
4671,20230051,40.67,超市,微信,2025/10/18 3:45,校门口
9066,20230051,52.08,娱乐,微信,2025/8/5 11:42,打印店
8359,20230051,14.9,生活服务,微信,2025/10/12 19:10,打印店
1073,20230051,67.82,娱乐,支付宝,2025/5/23 15:43,体育馆
5657,20230051,74.94,生活服务,支付宝,2025/10/22 16:46,一食堂
7577,20230051,61.47,娱乐,支付宝,2025/7/25 5:48,体育馆
8127,20230051,71.85,生活服务,校园卡,2025/9/8 12:35,二食堂
2455,20230051,39.19,餐饮,校园卡,2025/7/31 11:42,图书馆
4422,20230051,2.71,交通,支付宝,2025/10/26 9:22,校园超市
934,20230051,31.4,生活服务,支付宝,2025/11/13 16:41,一食堂
3676,20230051,28.67,生活服务,微信,2025/7/29 1:15,校园超市
8350,20230051,30.53,超市,微信,2025/9/12 19:37,体育馆
4251,20230051,45.71,学习用品,支付宝,2025/8/25 9:31,体育馆
868,20230051,52.62,娱乐,支付宝,2025/9/11 21:52,打印店
6572,20230051,59.08,超市,支付宝,2025/10/24 22:34,校园超市
6744,20230051,36.75,学习用品,微信,2025/6/29 5:25,校园超市
1450,20230051,41.82,学习用品,支付宝,2025/8/11 5:04,一食堂
3149,20230051,28.85,超市,支付宝,2025/9/6 2:44,校门口
6158,20230051,53.64,餐饮,微信,2025/8/21 2:06,一食堂
2208,20230051,79.9,学习用品,支付宝,2025/9/19 16:07,一食堂
4252,20230051,21.26,学习用品,微信,2025/6/17 21:18,体育馆
4996,20230051,19.83,学习用品,校园卡,2025/9/4 12:17,校园超市
4609,20230051,54.02,娱乐,支付宝,2025/5/30 7:23,二食堂
4998,20230051,33.51,生活服务,微信,2025/8/28 15:09,体育馆
6802,20230051,31.66,学习用品,支付宝,2025/5/31 5:17,体育馆
552,20230051,59.59,餐饮,支付宝,2025/5/27 13:19,体育馆
7536,20230051,64.9,娱乐,微信,2025/7/4 7:13,校门口
4043,20230051,28.89,学习用品,校园卡,2025/9/30 21:26,体育馆
2168,20230051,72.17,生活服务,校园卡,2025/7/27 9:07,体育馆
7855,20230051,21.65,餐饮,校园卡,2025/11/8 19:03,一食堂
7872,20230051,63.27,交通,支付宝,2025/6/13 13:00,校园超市
3598,20230051,34.68,餐饮,微信,2025/8/20 16:08,校园超市
4343,20230051,67.14,生活服务,支付宝,2025/9/25 2:47,校门口
7119,20230051,68.82,学习用品,校园卡,2025/9/11 13:58,校门口
2518,20230051,4.43,餐饮,微信,2025/9/13 0:28,打印店
4451,20230051,71.84,娱乐,微信,2025/9/9 17:06,打印店
8003,20230051,54.55,学习用品,微信,2025/7/30 19:00,一食堂
7780,20230051,39.22,学习用品,支付宝,2025/8/23 18:24,校园超市
3018,20230051,60.83,交通,校园卡,2025/10/3 9:01,校门口
7191,20230051,79.15,学习用品,支付宝,2025/7/1 17:41,一食堂
3353,20230051,35.22,交通,支付宝,2025/11/3 18:19,体育馆
4977,20230051,67.97,学习用品,微信,2025/9/28 19:03,一食堂
6119,20230052,40.63,餐饮,校园卡,2025/9/7 0:48,一食堂
1098,20230052,20.1,生活服务,支付宝,2025/7/19 22:24,二食堂
8129,20230052,39.75,娱乐,支付宝,2025/8/23 0:55,图书馆
5061,20230052,13.5,交通,微信,2025/9/23 3:29,打印店
9096,20230052,50.97,交通,支付宝,2025/7/15 19:13,校门口
5771,20230052,44.86,娱乐,校园卡,2025/6/22 17:53,一食堂
9775,20230052,58.1,娱乐,微信,2025/10/1 13:10,体育馆
5520,20230052,42.07,学习用品,校园卡,2025/8/6 17:02,体育馆
9195,20230052,9.22,交通,微信,2025/7/30 14:51,打印店
5581,20230052,72.78,娱乐,支付宝,2025/11/2 20:30,校门口
8217,20230052,54.14,超市,支付宝,2025/8/11 20:48,一食堂
6292,20230052,3.75,餐饮,微信,2025/9/24 19:55,一食堂
3968,20230052,46.39,超市,微信,2025/6/14 21:56,校门口
3257,20230052,35.6,学习用品,微信,2025/9/20 3:40,二食堂
3333,20230052,59.79,餐饮,微信,2025/8/15 0:35,打印店
2815,20230052,68.05,交通,微信,2025/10/20 20:13,图书馆
512,20230052,34.34,超市,校园卡,2025/7/18 11:22,校门口
1627,20230052,18.04,生活服务,校园卡,2025/9/23 11:35,校门口
1978,20230052,59.82,娱乐,微信,2025/11/14 4:50,二食堂
710,20230052,37.36,学习用品,微信,2025/7/20 3:39,校门口
8284,20230052,34.32,娱乐,微信,2025/9/1 16:09,二食堂
6049,20230052,75.8,超市,微信,2025/6/9 10:17,校园超市
8995,20230052,9.51,生活服务,微信,2025/10/7 19:22,打印店
7241,20230052,73.92,娱乐,校园卡,2025/9/10 17:01,二食堂
